station,model,history_hours,horizon,n,mae,rmse,mase,bias,high_n,high_mae,high_bias,overall_pinball,overall_coverage80,overall_width80,high_pinball,high_coverage80,high_width80
Changping,Seasonal day,168,6,147,72.14965986394557,102.5797847770113,1.6094133904154921,1.08843537414966,24,114.375,-99.625,,,,,,
Changping,Seasonal day,168,24,147,67.45578231292517,99.4443063630453,1.5047089552479747,2.5850340136054424,28,114.85714285714286,-52.357142857142854,,,,,,
Changping,Seasonal day,720,1,147,72.0,109.67304532449302,1.6060749881347887,3.442176870748299,23,137.69565217391303,-82.73913043478261,,,,,,
Changping,Seasonal day,720,6,147,72.14965986394557,102.5797847770113,1.6094133904154921,1.08843537414966,24,114.375,-99.625,,,,,,
Changping,Seasonal day,720,24,147,67.45578231292517,99.4443063630453,1.5047089552479747,2.5850340136054424,28,114.85714285714286,-52.357142857142854,,,,,,
Changping,Seasonal day,2160,1,147,72.0,109.67304532449302,1.6060749881347887,3.442176870748299,23,137.69565217391303,-82.73913043478261,,,,,,
Changping,Seasonal day,2160,6,147,72.14965986394557,102.5797847770113,1.6094133904154921,1.08843537414966,24,114.375,-99.625,,,,,,
Changping,Seasonal day,2160,24,147,67.45578231292517,99.4443063630453,1.5047089552479747,2.5850340136054424,28,114.85714285714286,-52.357142857142854,,,,,,
Changping,Seasonal week,168,1,147,90.4625850340136,133.07928177629768,2.017912433127024,-12.748299319727892,23,191.52173913043478,-184.1304347826087,,,,,,
Changping,Seasonal week,168,6,147,81.06122448979592,118.2724860328088,1.8082000716755615,-11.482993197278912,24,166.70833333333334,-163.625,,,,,,
Changping,Seasonal week,168,24,147,92.04761904761905,126.45407329564843,2.053269148190838,-8.210884353741497,28,179.42857142857142,-166.21428571428572,,,,,,
Changping,Seasonal week,720,1,147,90.4625850340136,133.07928177629768,2.017912433127024,-12.748299319727892,23,191.52173913043478,-184.1304347826087,,,,,,
Changping,Seasonal week,720,6,147,81.06122448979592,118.2724860328088,1.8082000716755615,-11.482993197278912,24,166.70833333333334,-163.625,,,,,,
Changping,Seasonal week,720,24,147,92.04761904761905,126.45407329564843,2.053269148190838,-8.210884353741497,28,179.42857142857142,-166.21428571428572,,,,,,
Changping,Seasonal week,2160,1,147,90.4625850340136,133.07928177629768,2.017912433127024,-12.748299319727892,23,191.52173913043478,-184.1304347826087,,,,,,
Changping,Seasonal week,2160,6,147,81.06122448979592,118.2724860328088,1.8082000716755615,-11.482993197278912,24,166.70833333333334,-163.625,,,,,,
Changping,Seasonal week,2160,24,147,92.04761904761905,126.45407329564843,2.053269148190838,-8.210884353741497,28,179.42857142857142,-166.21428571428572,,,,,,
Dingling,Chronos-2,24,1,105,12.349085771469843,21.27644951441906,0.24234084724886093,-2.1484503337315153,13,23.280685424804688,-10.752665593073917,4.249104175037807,0.7523809523809524,39.667305126644315,7.878847210223857,0.7692307692307693,90.92406757061298
Dingling,Chronos-2,24,6,105,34.9062450726827,56.58697659606226,0.6850069034854108,-5.98232463200887,14,51.10258156912668,-40.856662205287385,13.01179633912586,0.6761904761904762,85.63874263309297,19.38171318599156,0.7857142857142857,138.6136041368757
Dingling,Chronos-2,24,24,105,65.01024162201654,89.0091913858389,1.2757735532885093,0.4258447147551037,16,110.71796607971191,-76.71633720397949,22.82077216367873,0.4380952380952381,122.04727770714533,35.153917555014296,0.3125,170.61384451389313
Dingling,Chronos-2,72,1,105,12.921224916548956,22.91756507351691,0.2535686164723157,-1.577105762844994,13,29.154553926908054,-11.66739713228666,4.294169055545141,0.7238095238095238,32.82695183526902,9.026478224534255,0.7692307692307693,69.05001478928786
Dingling,Chronos-2,72,6,105,30.095513598124185,54.19941253682977,0.5906001787281246,-4.692427126566569,14,48.73605946132115,-40.721977778843474,11.418316339462521,0.7714285714285715,75.12072525024413,18.54183504013788,0.7857142857142857,125.9658453805106
Dingling,Chronos-2,72,24,105,65.37842092514038,92.74095628883008,1.2829987751316247,8.375797367095947,16,105.5848845243454,-70.56141269207001,21.886594712847753,0.5428571428571428,136.50969229198637,36.12280480066935,0.375,165.79670011997223
Dingling,Chronos-2,168,1,105,12.604876967838832,22.737115827511378,0.24736054315137654,-0.4797622453598749,13,28.62916799692007,-9.034040010892427,4.165503771797059,0.7333333333333333,33.557101967221215,8.976707693246693,0.8461538461538461,86.7726557804988
Dingling,Chronos-2,168,6,105,30.537501466841924,52.156598479582115,0.5992738341355749,-8.764091341836112,14,62.6426031930106,-60.874628339494976,10.235070563119555,0.7714285714285715,81.74680861972627,23.69516358148484,0.7857142857142857,178.0592302594866
Dingling,Chronos-2,168,24,105,59.270336936769034,87.1015463429689,1.1631325537608963,-15.721876839229038,16,143.28340649604797,-143.28340649604797,18.40535318995279,0.5904761904761905,127.48349499475388,42.11106290022532,0.4375,176.53981733322144
Dingling,Chronos-2,720,1,105,11.754546701340448,21.708283195305064,0.230673497564516,0.34633013407389324,13,24.880928626427284,-3.9240311842698317,4.075306513952831,0.6857142857142857,32.053192229498,9.490139887883112,0.7692307692307693,83.04633507361778
Dingling,Chronos-2,720,6,105,29.323896680559432,54.844614240228985,0.5754578191223465,-7.031379082089379,14,59.292428152901785,-59.292428152901785,9.966520308842735,0.780952380952381,83.66559889657157,22.56023393358503,0.7142857142857143,176.47792407444544
Dingling,Chronos-2,720,24,105,46.3800042288644,71.39204159114573,0.9101701719649606,-13.140663655598958,16,107.82381916046143,-104.81605052947998,13.975992495824418,0.6857142857142857,125.52959631057013,31.675285720825197,0.6875,195.39597702026367
Dingling,Chronos-2,2160,1,105,11.479000454857236,20.861292416334678,0.225266124738322,-0.019428907121930804,13,23.538426325871395,-5.973029503455529,4.0271684398348375,0.6761904761904762,28.75691648210798,8.258805573292268,0.6923076923076923,66.7863018329327
Dingling,Chronos-2,2160,6,105,28.807721128917876,53.43263193358136,0.5653282902787651,-4.04930670601981,14,48.77723857334682,-48.38126427786691,10.148765341138082,0.7904761904761904,86.35253655569893,20.508518954685755,0.7857142857142857,179.752407346453
Dingling,Chronos-2,2160,24,105,50.91645943777902,72.28235188645658,0.9991944462456327,-12.19520499819801,16,120.59588170051575,-114.5189220905304,15.182835442679268,0.6857142857142857,145.3502598717099,34.293385513623555,0.5,212.77887725830078
Dingling,LightGBM calendar,0,1,105,68.68017718869393,87.77698474896383,1.347793078542116,11.025024063836467,13,157.96465748571944,-157.96465748571944,,,,,,
Dingling,LightGBM calendar,0,6,105,66.19893373733895,83.83493205087353,1.2991006772291982,10.749793102387283,14,151.3140697387805,-151.3140697387805,,,,,,
Dingling,LightGBM calendar,0,24,105,63.518851700341614,75.9821491282394,1.2465062290601752,15.308617874461254,16,112.75958503627977,-112.75958503627977,,,,,,
Dingling,LightGBM global,24,1,105,11.00850350047704,19.90291755764508,0.21603300152073712,-0.7228613567678114,13,21.732326954841213,-7.329457603209472,,,,,,
Dingling,LightGBM global,24,6,105,30.11611249065558,52.5677523878242,0.5910044153785803,0.29116644488933185,14,67.93251024608126,-55.82008697301827,,,,,,
Dingling,LightGBM global,24,24,105,51.20113982683191,65.7885372543542,1.0047810692519772,4.241154756050861,16,94.14186092212316,-94.14186092212316,,,,,,
Dingling,LightGBM global,72,1,105,11.00850350047704,19.90291755764508,0.21603300152073712,-0.7228613567678114,13,21.732326954841213,-7.329457603209472,,,,,,
Dingling,LightGBM global,72,6,105,30.11611249065558,52.5677523878242,0.5910044153785803,0.29116644488933185,14,67.93251024608126,-55.82008697301827,,,,,,
Dingling,LightGBM global,72,24,105,51.20113982683191,65.7885372543542,1.0047810692519772,4.241154756050861,16,94.14186092212316,-94.14186092212316,,,,,,
Dingling,LightGBM global,168,1,105,11.00850350047704,19.90291755764508,0.21603300152073712,-0.7228613567678114,13,21.732326954841213,-7.329457603209472,,,,,,
Dingling,LightGBM global,168,6,105,30.11611249065558,52.5677523878242,0.5910044153785803,0.29116644488933185,14,67.93251024608126,-55.82008697301827,,,,,,
Dingling,LightGBM global,168,24,105,51.20113982683191,65.7885372543542,1.0047810692519772,4.241154756050861,16,94.14186092212316,-94.14186092212316,,,,,,
Dingling,LightGBM global,720,1,105,11.00850350047704,19.90291755764508,0.21603300152073712,-0.7228613567678114,13,21.732326954841213,-7.329457603209472,,,,,,
Dingling,LightGBM global,720,6,105,30.11611249065558,52.5677523878242,0.5910044153785803,0.29116644488933185,14,67.93251024608126,-55.82008697301827,,,,,,
Dingling,LightGBM global,720,24,105,51.20113982683191,65.7885372543542,1.0047810692519772,4.241154756050861,16,94.14186092212316,-94.14186092212316,,,,,,
Dingling,LightGBM global,2160,1,105,11.00850350047704,19.90291755764508,0.21603300152073712,-0.7228613567678114,13,21.732326954841213,-7.329457603209472,,,,,,
Dingling,LightGBM global,2160,6,105,30.11611249065558,52.5677523878242,0.5910044153785803,0.29116644488933185,14,67.93251024608126,-55.82008697301827,,,,,,
Dingling,LightGBM global,2160,24,105,51.20113982683191,65.7885372543542,1.0047810692519772,4.241154756050861,16,94.14186092212316,-94.14186092212316,,,,,,
Dingling,LightGBM global+local,24,1,105,11.00850350047704,19.90291755764508,0.21603300152073712,-0.7228613567678114,13,21.732326954841213,-7.329457603209472,,,,,,
Dingling,LightGBM global+local,24,6,105,30.11611249065558,52.5677523878242,0.5910044153785803,0.29116644488933185,14,67.93251024608126,-55.82008697301827,,,,,,
Dingling,LightGBM global+local,24,24,105,51.20113982683191,65.7885372543542,1.0047810692519772,4.241154756050861,16,94.14186092212316,-94.14186092212316,,,,,,
Dingling,LightGBM global+local,72,1,105,11.325422500046312,20.694685228686314,0.2222522812541661,-0.7255969744994378,13,23.999387753698393,-7.816607421244492,,,,,,
Dingling,LightGBM global+local,72,6,105,29.82921630059687,51.80207434459398,0.5853743090648055,-3.469605261545599,14,69.1724953461372,-62.93457979068379,,,,,,
Dingling,LightGBM global+local,72,24,105,50.85217944116258,65.69911804663292,0.9979330031615485,3.866145040976826,16,94.29859146521284,-94.29859146521284,,,,,,
Dingling,LightGBM global+local,168,1,105,11.185400549467458,20.768186835967,0.21950446341852414,-0.8871383922042393,13,23.17930474903672,-7.873068333587862,,,,,,
Dingling,LightGBM global+local,168,6,105,29.67535393891653,52.07779375830369,0.5823548843252456,-2.3833982976746073,14,67.78695935731265,-61.21552566493649,,,,,,
Dingling,LightGBM global+local,168,24,105,51.72844654015442,65.79736716462308,1.0151290381649323,3.2490897614235585,16,95.03059831271612,-95.03059831271612,,,,,,
Dingling,LightGBM global+local,720,1,105,11.547064446879515,21.05355255385654,0.22660182568000034,-1.4703581979366755,13,24.584627855994476,-9.893491256842246,,,,,,
Dingling,LightGBM global+local,720,6,105,29.8637696322382,52.03995442755511,0.5860523903268675,-2.093058242323513,14,68.78341311863485,-60.685402295308776,,,,,,
Dingling,LightGBM global+local,720,24,105,52.207674998445725,65.95687637723965,1.0245335101037694,3.715051852752401,16,95.12928765152134,-95.12928765152134,,,,,,
Dingling,LightGBM global+local,2160,1,105,10.69899369308895,19.77629357777079,0.20995912120746316,-0.4043906755610235,13,18.760286802292054,-5.373556196712977,,,,,,
Dingling,LightGBM global+local,2160,6,105,29.113714165527846,51.928718055406705,0.5713331568022151,-2.4546482632526248,14,66.71696875814662,-61.317315605761564,,,,,,
Dingling,LightGBM global+local,2160,24,105,50.763623842711084,65.07602978742631,0.996195170972631,3.0951183151086634,16,97.75535016393897,-97.75535016393897,,,,,,
Dingling,Persistence,24,1,105,11.028571428571428,20.040435315108493,0.21642681842240274,-1.0857142857142856,13,20.46153846153846,-6.3076923076923075,,,,,,
Dingling,Persistence,24,6,105,31.37142857142857,57.32646691994728,0.6156389809010316,-2.4761904761904763,14,50.0,-30.857142857142858,,,,,,
Dingling,Persistence,24,24,105,64.23809523809524,92.15819732033246,1.2606208033325617,1.9523809523809523,16,100.4375,-80.4375,,,,,,
Dingling,Persistence,72,1,105,11.028571428571428,20.040435315108493,0.21642681842240274,-1.0857142857142856,13,20.46153846153846,-6.3076923076923075,,,,,,
Dingling,Persistence,72,6,105,31.37142857142857,57.32646691994728,0.6156389809010316,-2.4761904761904763,14,50.0,-30.857142857142858,,,,,,
Dingling,Persistence,72,24,105,64.23809523809524,92.15819732033246,1.2606208033325617,1.9523809523809523,16,100.4375,-80.4375,,,,,,
Dingling,Persistence,168,1,105,11.028571428571428,20.040435315108493,0.21642681842240274,-1.0857142857142856,13,20.46153846153846,-6.3076923076923075,,,,,,
Dingling,Persistence,168,6,105,31.37142857142857,57.32646691994728,0.6156389809010316,-2.4761904761904763,14,50.0,-30.857142857142858,,,,,,
Dingling,Persistence,168,24,105,64.23809523809524,92.15819732033246,1.2606208033325617,1.9523809523809523,16,100.4375,-80.4375,,,,,,
Dingling,Persistence,720,1,105,11.028571428571428,20.040435315108493,0.21642681842240274,-1.0857142857142856,13,20.46153846153846,-6.3076923076923075,,,,,,
Dingling,Persistence,720,6,105,31.37142857142857,57.32646691994728,0.6156389809010316,-2.4761904761904763,14,50.0,-30.857142857142858,,,,,,
Dingling,Persistence,720,24,105,64.23809523809524,92.15819732033246,1.2606208033325617,1.9523809523809523,16,100.4375,-80.4375,,,,,,
Dingling,Persistence,2160,1,105,11.028571428571428,20.040435315108493,0.21642681842240274,-1.0857142857142856,13,20.46153846153846,-6.3076923076923075,,,,,,
Dingling,Persistence,2160,6,105,31.37142857142857,57.32646691994728,0.6156389809010316,-2.4761904761904763,14,50.0,-30.857142857142858,,,,,,
Dingling,Persistence,2160,24,105,64.23809523809524,92.15819732033246,1.2606208033325617,1.9523809523809523,16,100.4375,-80.4375,,,,,,
Dingling,Seasonal day,24,1,105,65.70476190476191,95.39187346839103,1.289402953623624,0.14285714285714285,13,120.46153846153847,-99.38461538461539,,,,,,
Dingling,Seasonal day,24,6,105,70.53333333333333,100.20730892457277,1.3841597730883548,-0.5714285714285714,14,115.35714285714286,-112.35714285714286,,,,,,
Dingling,Seasonal day,24,24,105,64.23809523809524,92.15819732033246,1.2606208033325617,1.9523809523809523,16,100.4375,-80.4375,,,,,,
Dingling,Seasonal day,72,1,105,65.70476190476191,95.39187346839103,1.289402953623624,0.14285714285714285,13,120.46153846153847,-99.38461538461539,,,,,,
Dingling,Seasonal day,72,6,105,70.53333333333333,100.20730892457277,1.3841597730883548,-0.5714285714285714,14,115.35714285714286,-112.35714285714286,,,,,,
Dingling,Seasonal day,72,24,105,64.23809523809524,92.15819732033246,1.2606208033325617,1.9523809523809523,16,100.4375,-80.4375,,,,,,
Dingling,Seasonal day,168,1,105,65.70476190476191,95.39187346839103,1.289402953623624,0.14285714285714285,13,120.46153846153847,-99.38461538461539,,,,,,
Dingling,Seasonal day,168,6,105,70.53333333333333,100.20730892457277,1.3841597730883548,-0.5714285714285714,14,115.35714285714286,-112.35714285714286,,,,,,
Dingling,Seasonal day,168,24,105,64.23809523809524,92.15819732033246,1.2606208033325617,1.9523809523809523,16,100.4375,-80.4375,,,,,,
Dingling,Seasonal day,720,1,105,65.70476190476191,95.39187346839103,1.289402953623624,0.14285714285714285,13,120.46153846153847,-99.38461538461539,,,,,,
Dingling,Seasonal day,720,6,105,70.53333333333333,100.20730892457277,1.3841597730883548,-0.5714285714285714,14,115.35714285714286,-112.35714285714286,,,,,,
Dingling,Seasonal day,720,24,105,64.23809523809524,92.15819732033246,1.2606208033325617,1.9523809523809523,16,100.4375,-80.4375,,,,,,
Dingling,Seasonal day,2160,1,105,65.70476190476191,95.39187346839103,1.289402953623624,0.14285714285714285,13,120.46153846153847,-99.38461538461539,,,,,,
Dingling,Seasonal day,2160,6,105,70.53333333333333,100.20730892457277,1.3841597730883548,-0.5714285714285714,14,115.35714285714286,-112.35714285714286,,,,,,
Dingling,Seasonal day,2160,24,105,64.23809523809524,92.15819732033246,1.2606208033325617,1.9523809523809523,16,100.4375,-80.4375,,,,,,
Dingling,Seasonal week,168,1,105,79.08571428571429,116.8464193473027,1.5519933507596135,-5.580952380952381,13,159.15384615384616,-152.3846153846154,,,,,,
Dingling,Seasonal week,168,6,105,72.29523809523809,105.52151665035181,1.418735732853592,-14.904761904761905,14,163.0,-154.57142857142858,,,,,,
Dingling,Seasonal week,168,24,105,71.07619047619048,97.61025512087295,1.3948129066376442,-6.942857142857143,16,151.3125,-143.1875,,,,,,
Dingling,Seasonal week,720,1,105,79.08571428571429,116.8464193473027,1.5519933507596135,-5.580952380952381,13,159.15384615384616,-152.3846153846154,,,,,,
Dingling,Seasonal week,720,6,105,72.29523809523809,105.52151665035181,1.418735732853592,-14.904761904761905,14,163.0,-154.57142857142858,,,,,,
Dingling,Seasonal week,720,24,105,71.07619047619048,97.61025512087295,1.3948129066376442,-6.942857142857143,16,151.3125,-143.1875,,,,,,
Dingling,Seasonal week,2160,1,105,79.08571428571429,116.8464193473027,1.5519933507596135,-5.580952380952381,13,159.15384615384616,-152.3846153846154,,,,,,
Dingling,Seasonal week,2160,6,105,72.29523809523809,105.52151665035181,1.418735732853592,-14.904761904761905,14,163.0,-154.57142857142858,,,,,,
Dingling,Seasonal week,2160,24,105,71.07619047619048,97.61025512087295,1.3948129066376442,-6.942857142857143,16,151.3125,-143.1875,,,,,,
Dongsi,Chronos-2,24,1,122,13.330282574794332,22.215639257013784,0.2244619544219179,3.0590982945238956,31,20.450179069272934,4.1208038330078125,4.638287320553931,0.8278688524590164,52.37130148684392,6.974086589197958,0.9032258064516129,90.25374972435736
Dongsi,Chronos-2,24,6,122,57.39253338438566,84.93703214366303,0.966404135876552,2.209684790157881,33,81.42236143169981,-26.987821636777937,19.60137264611291,0.5819672131147541,125.9596022895125,25.023159662882478,0.7272727272727273,210.09718634865501
Dongsi,Chronos-2,24,24,122,93.06926260619868,132.3676304342572,1.5671467175568397,14.104291876808542,30,143.20399805704753,-43.88352686564128,32.211606489048634,0.5163934426229508,195.17826614418968,49.10002429538303,0.5,325.5210637410482
Dongsi,Chronos-2,72,1,122,12.332797230267134,21.330378876770887,0.2076657981001342,3.220436526126549,31,21.2367189468876,3.5243116809475805,4.246175324200281,0.7950819672131147,44.46359977956678,6.8343811609411755,0.9032258064516129,80.13499278406942
Dongsi,Chronos-2,72,6,122,52.984205984678425,79.74376604845219,0.8921745178382229,-0.29697670311224267,33,78.50810819683653,-31.46736815481475,17.503721858243473,0.5983606557377049,122.58254239598259,24.853833736072886,0.6363636363636364,206.56039925777552
Dongsi,Chronos-2,72,24,122,91.13146752998477,125.58646392195013,1.5345171564327122,2.64527473293367,30,143.68886502583823,-88.26880480448405,29.219518543332,0.5573770491803278,211.07675920939838,44.79934340159098,0.5333333333333333,313.4885348002116
Dongsi,Chronos-2,168,1,122,13.201527251571905,21.776267567301307,0.22229390799600202,3.6459856658685403,31,21.21787385017641,2.9196255591607865,4.414960088104498,0.7950819672131147,42.96600531750038,7.071155260967953,0.8709677419354839,79.7160413188319
Dongsi,Chronos-2,168,6,122,50.871164298448406,78.25294381859823,0.8565940667858947,-11.140845353486108,33,84.01542906327681,-68.08638335719253,15.810156129878727,0.639344262295082,126.38208059404717,25.69271645979448,0.6363636363636364,230.19614294803503
Dongsi,Chronos-2,168,24,122,75.34124065618046,104.60757693979512,1.2686334315399344,-21.715374125808967,30,138.95699284871418,-119.33780136108399,23.366324796051277,0.6721311475409836,185.5959737496298,42.47375032212999,0.6666666666666666,272.1454663594564
Dongsi,Chronos-2,720,1,122,12.83676863498375,22.53969433987579,0.21615192026901828,3.3878374256071497,31,19.921378843245968,2.7573763939642135,4.561209091332441,0.7540983606557377,41.358477998952395,7.265273522817962,0.8064516129032258,72.16558542559224
Dongsi,Chronos-2,720,6,122,43.395774997648644,69.40658227721389,0.7307197289309001,-8.545417129016313,33,73.62549776019472,-51.95749571829131,13.997571889950276,0.7295081967213115,120.92069944788199,24.12149820424089,0.7272727272727273,208.40582125114673
Dongsi,Chronos-2,720,24,122,72.02309189468134,102.69015592159397,1.2127607857884433,-7.782625729920434,30,131.22262852986654,-104.50490290323893,22.024563397996413,0.639344262295082,193.6628791777814,37.89600764592488,0.6666666666666666,274.1132120132446
Dongsi,Chronos-2,2160,1,122,12.200957657860927,21.61005373780343,0.20544581754635335,3.380805187538022,31,17.8248778312437,2.1780183853641635,4.3992102680310525,0.7622950819672131,40.27153624862921,6.6085695656397,0.8387096774193549,66.71346602901336
Dongsi,Chronos-2,2160,6,122,47.05611966867916,74.26552045168697,0.7923544402813485,-6.53188708571137,33,76.77833996397077,-52.766121835419625,15.340978810044586,0.680327868852459,122.47696532577764,24.93813708526919,0.6666666666666666,202.30410119258997
Dongsi,Chronos-2,2160,24,122,75.81923093952116,103.92435787785146,1.2766820706135136,-8.697303771972656,30,135.0196231842041,-114.2150831858317,22.868957053637892,0.6147540983606558,199.56830768897885,39.460868759155275,0.6,268.540149307251
Dongsi,LightGBM calendar,0,1,122,82.97751447491856,116.684807909133,1.3972168232450668,-26.398062722391842,31,178.38039812797143,-178.38039812797143,,,,,,
Dongsi,LightGBM calendar,0,6,122,89.34092355226693,124.91161639984315,1.5043670828343554,-28.45794904222372,33,189.35060094344794,-189.35060094344794,,,,,,
Dongsi,LightGBM calendar,0,24,122,77.2058746198197,105.4681940685377,1.3000310693177979,-19.497037074943215,30,161.92232891741634,-161.92232891741634,,,,,,
Dongsi,LightGBM global,24,1,122,13.293504424496781,25.226420817744295,0.2238426655621738,1.5130074896239198,31,24.33282732936355,-2.1103202261041454,,,,,,
Dongsi,LightGBM global,24,6,122,44.472993131250895,69.182165617117,0.7488584657694043,-7.346246916194893,33,72.12708164686285,-58.402901982585824,,,,,,
Dongsi,LightGBM global,24,24,122,70.88063455515706,96.9469138958998,1.1935235186236666,-6.064215613947962,30,120.77223885555023,-117.74429586995446,,,,,,
Dongsi,LightGBM global,72,1,122,13.293504424496781,25.226420817744295,0.2238426655621738,1.5130074896239198,31,24.33282732936355,-2.1103202261041454,,,,,,
Dongsi,LightGBM global,72,6,122,44.472993131250895,69.182165617117,0.7488584657694043,-7.346246916194893,33,72.12708164686285,-58.402901982585824,,,,,,
Dongsi,LightGBM global,72,24,122,70.88063455515706,96.9469138958998,1.1935235186236666,-6.064215613947962,30,120.77223885555023,-117.74429586995446,,,,,,
Dongsi,LightGBM global,168,1,122,13.293504424496781,25.226420817744295,0.2238426655621738,1.5130074896239198,31,24.33282732936355,-2.1103202261041454,,,,,,
Dongsi,LightGBM global,168,6,122,44.472993131250895,69.182165617117,0.7488584657694043,-7.346246916194893,33,72.12708164686285,-58.402901982585824,,,,,,
Dongsi,LightGBM global,168,24,122,70.88063455515706,96.9469138958998,1.1935235186236666,-6.064215613947962,30,120.77223885555023,-117.74429586995446,,,,,,
Dongsi,LightGBM global,720,1,122,13.293504424496781,25.226420817744295,0.2238426655621738,1.5130074896239198,31,24.33282732936355,-2.1103202261041454,,,,,,
Dongsi,LightGBM global,720,6,122,44.472993131250895,69.182165617117,0.7488584657694043,-7.346246916194893,33,72.12708164686285,-58.402901982585824,,,,,,
Dongsi,LightGBM global,720,24,122,70.88063455515706,96.9469138958998,1.1935235186236666,-6.064215613947962,30,120.77223885555023,-117.74429586995446,,,,,,
Dongsi,LightGBM global,2160,1,122,13.293504424496781,25.226420817744295,0.2238426655621738,1.5130074896239198,31,24.33282732936355,-2.1103202261041454,,,,,,
Dongsi,LightGBM global,2160,6,122,44.472993131250895,69.182165617117,0.7488584657694043,-7.346246916194893,33,72.12708164686285,-58.402901982585824,,,,,,
Dongsi,LightGBM global,2160,24,122,70.88063455515706,96.9469138958998,1.1935235186236666,-6.064215613947962,30,120.77223885555023,-117.74429586995446,,,,,,
Dongsi,LightGBM global+local,24,1,122,13.293504424496781,25.226420817744295,0.2238426655621738,1.5130074896239198,31,24.33282732936355,-2.1103202261041454,,,,,,
Dongsi,LightGBM global+local,24,6,122,44.472993131250895,69.182165617117,0.7488584657694043,-7.346246916194893,33,72.12708164686285,-58.402901982585824,,,,,,
Dongsi,LightGBM global+local,24,24,122,70.88063455515706,96.9469138958998,1.1935235186236666,-6.064215613947962,30,120.77223885555023,-117.74429586995446,,,,,,
Dongsi,LightGBM global+local,72,1,122,13.501896243651366,25.433302587081666,0.22735167107278642,1.3446251263039606,31,24.518251990988915,-3.5490045822593617,,,,,,
Dongsi,LightGBM global+local,72,6,122,43.997549390245716,69.14389683556985,0.7408527066472774,-9.916127685232398,33,75.98192857797976,-62.36699518098367,,,,,,
Dongsi,LightGBM global+local,72,24,122,70.0875698392891,95.42074744810367,1.1801694989239353,-6.7100626142265805,30,118.88350784846791,-116.72856187840381,,,,,,
Dongsi,LightGBM global+local,168,1,122,13.570764559882697,25.028468500600063,0.22851131017062976,1.4014865731376869,31,25.500637112009045,-2.797987742522844,,,,,,
Dongsi,LightGBM global+local,168,6,122,44.3628160225725,68.76393785171497,0.7470032485969439,-10.011006290787929,33,76.52440645523826,-63.09227496120103,,,,,,
Dongsi,LightGBM global+local,168,24,122,71.69974314275382,97.78256889934167,1.2073160780404786,-6.699980810955905,30,121.30080043149037,-117.08070452705773,,,,,,
Dongsi,LightGBM global+local,720,1,122,13.335712864144597,25.61066968325588,0.22455339234559266,1.8433457850773263,31,23.37390433206942,-1.3951162268779584,,,,,,
Dongsi,LightGBM global+local,720,6,122,44.13432593290462,69.3751157084774,0.7431558183714307,-9.114028002252299,33,74.63512918138804,-61.18914188441353,,,,,,
Dongsi,LightGBM global+local,720,24,122,69.76990711532778,96.04298097476642,1.174820535354163,-6.484336436592636,30,116.28870656488257,-114.88592841094473,,,,,,
Dongsi,LightGBM global+local,2160,1,122,13.68759479904347,25.389669936855412,0.23047855607636866,1.968800985970381,31,24.490766126604242,-1.1179462134201483,,,,,,
Dongsi,LightGBM global+local,2160,6,122,44.26226037913236,68.98790382958268,0.7453100424606081,-8.926139268629168,33,76.39130447052153,-62.58733662186016,,,,,,
Dongsi,LightGBM global+local,2160,24,122,69.80568127242293,95.46454806490686,1.1754229184750253,-7.4985079995757635,30,119.36702820840229,-118.41548475238667,,,,,,
Dongsi,Persistence,24,1,122,12.680327868852459,22.20231120741306,0.2135176925307789,0.9426229508196722,31,19.322580645161292,-3.3225806451612905,,,,,,
Dongsi,Persistence,24,6,122,49.0655737704918,73.49551118221049,0.8261906318611782,-2.262295081967213,33,72.81818181818181,-29.424242424242426,,,,,,
Dongsi,Persistence,24,24,122,86.65573770491804,120.57104565019053,1.459152582699027,7.409836065573771,30,120.5,-64.76666666666667,,,,,,
Dongsi,Persistence,72,1,122,12.680327868852459,22.20231120741306,0.2135176925307789,0.9426229508196722,31,19.322580645161292,-3.3225806451612905,,,,,,
Dongsi,Persistence,72,6,122,49.0655737704918,73.49551118221049,0.8261906318611782,-2.262295081967213,33,72.81818181818181,-29.424242424242426,,,,,,
Dongsi,Persistence,72,24,122,86.65573770491804,120.57104565019053,1.459152582699027,7.409836065573771,30,120.5,-64.76666666666667,,,,,,
Dongsi,Persistence,168,1,122,12.680327868852459,22.20231120741306,0.2135176925307789,0.9426229508196722,31,19.322580645161292,-3.3225806451612905,,,,,,
Dongsi,Persistence,168,6,122,49.0655737704918,73.49551118221049,0.8261906318611782,-2.262295081967213,33,72.81818181818181,-29.424242424242426,,,,,,
Dongsi,Persistence,168,24,122,86.65573770491804,120.57104565019053,1.459152582699027,7.409836065573771,30,120.5,-64.76666666666667,,,,,,
Dongsi,Persistence,720,1,122,12.680327868852459,22.20231120741306,0.2135176925307789,0.9426229508196722,31,19.322580645161292,-3.3225806451612905,,,,,,
Dongsi,Persistence,720,6,122,49.0655737704918,73.49551118221049,0.8261906318611782,-2.262295081967213,33,72.81818181818181,-29.424242424242426,,,,,,
Dongsi,Persistence,720,24,122,86.65573770491804,120.57104565019053,1.459152582699027,7.409836065573771,30,120.5,-64.76666666666667,,,,,,
Dongsi,Persistence,2160,1,122,12.680327868852459,22.20231120741306,0.2135176925307789,0.9426229508196722,31,19.322580645161292,-3.3225806451612905,,,,,,
